description,tags
고려대 최초최다수상 토론스피치 동아리 코기토 신입회원 모집 (온라인 면접  안녕하세요 나는 생각한다. 고로 토론한다. 고려대학교 최초최다 수상 토론  스피치 동아리 코기토(Kogito) 입니다.  코기토는 실력으로 승부합니다.  코기토는 지난 10년 동안 고려대학교 최초의 토론동아리 최다 수상의 토론동아리 최다 방송 출연의 토론동아리로서 그 아성을 굳건히 지켜왔습니다. 이제 여러분이 새로운 역사의 한 페이지가 될 차례입니다.   10년간의 논제 250여개  10년간의 대회 누적 상금 5320여만원  10년간의 방송 출연 횟수 44회  10년간 받아온 상장 50개  하지만 코기토의 가장 큰 매력은 학번과 나이 전공을 불문하고 스스럼없이 어울리며 자유롭게 서로의 생각을 나누는 데 있습니다.  코기토 출범 이후 어느덧 10년!이라는 세월이 흘렀습니다. (10주년을 맞은 만큼 알찬 토론과 즐거운 () 시간들로 가득할거라는데..!) 이번 2020년 1학기 새로운 20기 회원 여러분과 함께 더욱 열정적인 코기토를 만들어 나가고자 합니다!  각종 사안에 대해 보다 풍부하게 이야기 나누고 싶으신 분! 논리정연하게 말하는 연습을 하고 싶으신 분! 함께하는 토론으로 진한 우정을 나누고 싶으신 분! 대학생활의 한 페이지를 장식할 추억을 쌓고 싶으신 분! 많은 사람들 앞에서 떨지 않고 말하고 싶으신 분!  망설이지 마시고 코기토와 함께하시면 됩니다.  학번 나이 휴학생 수료생 복학생 여부를 가리지 않습니다. 필요한 조건은 토론과 코기토 활동에 대한 열정뿐입니다!  FAQ Q. 코기토에서 하는 활동은 주로 무엇인가요? A. 코기토는 토론동아리로서 매주 목요일 7시에 토론 스피치 등을 하는 정규세션을 진행합니다. 또한 코기토만의 특색인 멘토링 봉사활동을 한 학기동안 성신여중에서 진행할 예정입니다. 이외에도 모든 활동회원이 참여하는 내부대회 타 대학 동아리와 토론을 하는 교류전 토론 방송 프로그램 방청 및 참여 등을 진행합니다.   Q. 코로나19 때문에 오프라인 면접과 토론이 망설여집니다. A. 코기토는 세션마다 손소독제 등 위생물품을 구비하여 회원들의 건강에 만전을 기울이고 있습니다. 또한 코로나19로 인해 불가피하게 대면 면접이 어려운 지원자를 위해 화상 면접도 기획하고 있고 만약의 경우를 대비하여 온라인 토론까지 준비하고 있습니다.  Q. 코기토에는 어떤 사람들이 있나요? A. 다양한 배경을 가진 동기 후배 다양한 분야에서 활약하는 선배님들을 만나 뵐 수 있습니다. (언론사 로스쿨 중고교 기타 등등). 회원들은 모두 함께 생각하고 토론한다.라는 점에서 언제나 열린 마음과 냉철한 지성을 겸비하고 있습니다.  Q. 토론동아리라고 해서 인문계열 학생만 있을 것 같아요. A. 절대 아닙니다. 코기토는 현재도 수많은 자연계열 회원이 활발한 활동을 계속하고 있으며 학과에 상관없이 다양한 주제를 다루고 있습니다. 자연계열이면서 현재 코기토 임원인 학우도 있고 코기토 세션에서 가장 뛰어난 활동을 보여주신 회원 중 한 분도 자연계열 학우입니다.  Q. 혹시 나이를 보나요? A. 코기토는 고학번과 새내기 심지어 대학원생도 동아리 가입을 할 수 있습니다. 또한 현재 활동하는 회원도 12학번부터 19학번까지 다양합니다. 토론에 대한 열정과 관심이 있다면 또한 자신이 하고싶은 이야기를 다른 사람과 나누고 싶다면 나이와 학번은 전혀 상관없습니다. 다양한 배경과 진로를 가진 학우가 모인 곳이 바로 코기토이고 이러한 다양성은 코기토의 가치입니다.      페이스북 페이지  httpswww.facebook.comKogito.debate 인스타그램 kukogito 지원서는 3월 29일 자정까지! kogitodebatenaver.com으로 메일로 첨부해 보내주시기 바랍니다. 지원서 다운로드 httpsdrive.google.comopen?id12E5P58Yfku9Sf9qcuGiMeMI5snOC8L  기타문의 회장 최낙은 01075738478  ,"['사회', '동아리']"
고려대학교 합창단 신입단원 모집 합창의 덫 화음의 올가미 고려대학교 합창단에서 신입단원을 모집합니다! 매주 월금 오후 7시 정기연습 학생회관 514호 신입생 환영회 MT 봄소풍 여름합숙 등 다양한 행사  모집 관련 안내 모집분야 소프라노 알토 테너 베이스  반주자(반주자는 19 20학번만) 지원자격 2학기 이상 활동 가능한 고려대학교 학부 재 휴학생 및 대학원생 지원기간 2020년 3월 29일 자정까지 지원방법 아래 구글 설문지 링크를 통해 가입신청서 제출 후 단장 하기정(01040502841)에게 'OOO(이름) OOO(희망파트)로 지원합니다'라고 문자 보내주시면 지원이 접수됩니다. 확인 후 개별 연락을 통해 면접을 진행합니다. 면접에는 고려대학교 교가 1절과 자유곡 1곡을 준비해 오시면 됩니다. httpsforms.gleF1hfZQtVXA8yNYNA6   합창단 홍보영상 httpswww.youtube.comwatch?veCRNsu26LVc  페이스북 httpswww.facebook.comkoreaunivchoir  유튜브 httpswww.youtube.comchannelUC4WhecKXhftyJsfL9HDmo0Q  메일 kugc1955gmail.com  많은 지원 부탁드려요,"['동아리', '음악', '친목']"
치킨이벤트오늘마감 고려대학교 패션동아리 clo.Z 20SS 모집  긴급공지 코로나로 인해 면접이 오프라인 개강 주로 연기되었습니다. 정확한 면접 일정은 향후 공지해드리겠습니다.  안녕하세요 고려대학교 패션동아리 clo.Z입니다 !   클로즈는 2018년 여름에 설립된 고려대학교의 유일무이한 패션동아리입니다.  클로즈의 20 SS 멤버를 모집하고 있으니 부디 귀한 시간 내어 소개 글을 읽어주시길 부탁 드리겠습니다.   (진행중) 치킨 이벤트   패션을 사랑하고 ! 패션에 관심이 있는 ! 고려대학교 재학생을 태그해주세요.   23일까지 2명을 태그하신 분께 추첨권 한 장이 배부됩니다. (중복참여X)  추첨권을 가지신 분은 자동응모가 되며 결과는 3월 23일 cloz 스토리에서 발표합니다.    clo.Z 치킨이벤트페이지  cloz httpswww.instagram.compB9seCUZj5wp?igshid1jciz3d1x1cz0  1등 황금올리브치킨  콜라 1.25 (1명) 2등 스타벅스 아메리카노 Tall (2명) 3등 초코에몽 (5명)   20SS 신입회원 모집   클로즈의 활동 및 기타 궁금하신 사항은 인스타그램과 페이스북 페이지를 방문하여 확인해주시고 언제든 편하게 아래의 번호카카오톡인스타그램페이스북으로 연락주세요.   모집기간  3월 9일  3월 22일 (일요일) 자정   정기모임  매주 금요일 7시  면접기간 오프라인 개강 주 예정    clo.Z 인스타그램  cloz httpsinstagram.comcloz   clo.Z 카카오톡 플러스친구  cloz httppf.kakao.comxmGxcqj   clo.Z 페이스북  고려대학교 패션동아리 clo.Z httpsfacebook.comcloZcloZcloZ   지원서 및 지원방법  clo.Z 네이버 카페 httpscafe.naver.comclozcloz 에서 양식을 다운받아 접수메일로 보내주시면 됩니다 !   접수메일  cloznaver.com   문의  01039145094  많은 관심과 지원 부탁드립니다. 감사합니다 ),"['예술', '사회', '동아리']"
 (오늘 마감!) 고려대 아이스하키부 프런트 KUIH 1기를 모집합니다!  안녕하세요! 인강과 이상한 개강에 마음이 지친 여러분들을 위한 소식! 아이스하키 프런트 쿠이  가 1기에서 활동할 학우 여러분을 모집합니다! 오늘 마감입니다! 고민 하지 마시고 많이 지원해주세요!!!  다양한 분야의 분들을 모집하고 정정 기간을 고려해서 마감을 연장했습니다! 지원은 '22'일까지 받으며 면접은 23  25일로 25일에도 가능하도록 연장했습니다!!!!! 주저하시는 모든 분들!  그리고 특히 영상 촬영과 편집에 자신있는 분들의 지원을 환영합니다!!!!!  빙상 위 뜨거운 질주 그 뒤 편의 이야기  드라마 '스토브리그'   연봉과 트레이드로 시즌을 준비하는 프런트의 뜨거운 겨울 이야기였다면 뜨겁게 질주하는 선수들을 더 화려하고 빛나게 만드는 KUIH 쿠이의 새로운 출발 이야기를 여러분과 함께 그려나가고 싶습니다.  KUIH는 고려대학교 아이스하키부를 홍보하는 컨텐츠를 만들고 홈경기이벤트를 기획하는 프런트입니다. 물론! '스토브리그'처럼 연봉협상이나 트레이드를 하지는 않지만 홈경기 이벤트를 기획하고'쿠이TV'로 좋은 컨텐츠를 만들어 홍보하는 등! 여러분이 직접 프로리그의 프런트가 된 것처럼 선수와 아이스하키부를 빛나게 만들어 주는 KUIH! 그리고 가장 중요한 건!!!! 다함께 홈경기를 관전하고 응원도 하면서 같이 즐긴다는 것!   새롭게 출발하는 KUIH는 여러분이 만들어가는 프런트입니다! 부담 없는 홈 경기 일정과 프런트 활동으로 '누구나' 열정과 자신감이 있다면 들어오실 수 있습니다! 직접 만든 컨텐츠와 기획한 마케팅 활동은 이후 좋은 경험은 물론 좋은 스펙이 될 수 있을 것입니다! 아이스하키를 좋아하고 스포츠 마케팅에 관심이 있는 분 자신의 영상편집 실력을 보여주고 싶으신 분 꼭 실력이 없어도 열정과 아이디어가 넘치고 함께 활동하고 싶어하는 모든 분들의 지원을 기다립니다!  지원자격 고려대학교 재휴학생  누구나 열심히 활동에 참여할 수 있는 자 (1주일에 한 번 씩 정기 회의 참석 필수(추후 일자 조정) 491011월 홈경기에 가능한 참여할 수 있는 사람)  모집분야  기획운영팀 프런트 운영 유튜브 '쿠이TV' 리포터 홈경기 (이벤트) 운영기획홍보 SNS 관리 레플리카 등 굿즈 판매 등 스포츠마케팅 기획  미디어홍보팀 유튜브 '쿠이TV' 영상 크리에이터 홈경기선수 홍보 포스터 제작 사진영상 촬영 등 홍보물 제작  우대 및 특전  스포츠를 좋아하고 아이스하키를 좋아하는 모든 분들!   경영 매니지먼트 스포츠마케팅 등 마케팅과 실제 경영에 관심이 있으신 분!   사진 찍기를 좋아하고 크리에이터 PD를 지망하는 모든 분들!   자신의 디자인 실력을 마음껏 뽐내고 싶은 많은 분들!   다양한 사람들과 함께 즐겁게 즐기고 싶으신 고려대 학우분들!!!!!!!!!!!!!   활동포트폴리오 활동증명서 발급 기타 활동 혜택  지원 일정 (변동 가능)  지원서 제출 229  322   면접 일정 323  325  (전화면접  멘트 작성 OR 홍보물 제작 테스트)  발표 327  (개별 문자로 연락)  지원서 httpsforms.glepPXwjETQQgSSXVuc8  문의 인스타그램  kuihhockey 페이스북 facebook.comkuihhockey 네이버 메일 kuihhockeynaver.com 기타 사항은 언제든지 010팔육삼공삼공육칠 (단장)  고려대학교 아이스하키부의 필승! 전승! 압승!을 함께할 고려대 학우 여러분! 프런트를 이끌어갈 여러분을 기다리겠습니다!  (포스터 사진 출처 SPORTSKU),"['운동', '동아리']"
같이 신나게 빵댕이 흔들어볼 사람? 불아스 제38기 신입부원을 모집합니다!! 춤을 좋아하는 사람! 댄스스포츠에 도전해보고 싶은 사람! 대회 공연 준비하며 소중한 친구를 만들고 싶은 사람! 모두모두 환영합니다! 불아스는 나이 학번 성별 학과 무관으로 활짝 열려있답니다!  모집일정 맛보기 강습 (필참이 아니니 부담갖지 마세요!) 46 월 19시 4.18 기념관 지하1층 b106호 48 수 19시 학생회관 6층 연습실 개강총회 49 목 19시 4.18 기념관 지하2층 소강당  총회 장소는 변경될 수 있습니다! 변경될 시 새로  공지하고 지원해주신 연락처로 연락 드리겠습니다  지원방법 49 개강총회날까지 아래 링크 통해서 지원해주세요!! httpsdocs.google.comformsd1FPauseE07lmrJoWEHRt9OF42Q8Ol8IsXje1y7jV66Pwviewform?editrequestedtrue  망설이지 말고 드루와  학기 중 활동 일정 매주 월 목 19시 월요일 현직 프로 선생님들의 강습 목요일 월요일 수업 루틴 복습  회장단 강습 시험 전 주와 시험 주에는 모이지 않습니다! 학기 중 MT 계획 중  직전학기 성과 19년 9월 15일 SBS 집사부일체 86회 출연 19년 11월 9일 성북구청장배 댄스스포츠대회 일반부 단체 1위 4위 수상!  SNS 인스타그램 httpsinstagram.comitskuburas 페이스북 httpswww.facebook.comBurasDS 유튜브 httpswww.youtube.comchannelUCKDjwLltK27hgWDkWOfBPA KU CCL 홍보영상 httpsyoutu.bevYPtSqOCq1c  문의 불아스 회장단 최주영 01082556069 한희상 01074461019,"['동아리', '운동']"
KULAX 고려대학교 여자 라크로스 동아리 KULAX 20201학기 신입부원 모집 KULAX 고려대학교 여자 라크로스 동아리 KULAX 20201학기 신입부원 모집    KULAX 20201학기 신입부원 모집 고려대학교 여자 라크로스 동아리 . . 고려대학교 여자 라크로스 동아리 KULAX에서 20201학기 신입부원을 모집합니다! 라크로스는 잠자리채(?)처럼 생긴 스틱으로 공을 패스하여 골대에 골을 넣는 팀스포츠인데요 감이 잘 오지 않아도 괜찮습니다. 저희 멤버들도 대부분 동아리에 들어와서 라크로스를 처음 접했으니까 부담없이 지원해주세요!! . KULAX에서는 1학기 여름리그 2학기 대학리그와 인도어리그에 참가합니다. 이번 학기 열심히 라크로스로 불태우고 대학리그와 인도어리그에 함께 나가봐요! . 모집 일정 모집 기간 3946 신입부원 첫 연습 49 413 . 지원 방법 카카오톡 플러스친구 KULAX 추가 후 구글 폼 작성 구글 폼 링크 httpsdocs.google.comformsde1FAIpQLSfjQK74nIjSHQiFFUGuCE3CcAByB9OQflmQ5nbmiOfnMawformResponse . 정기 훈련 시간 월요일 18302030 목요일 18302030 장소 녹지운동장 . 자율 연습 시간 토요일 오전 예정 장소 한강 주변 . 기타 회비 45000원  학기 회비에는 코칭비 장비료 대관료 대회참가비 등이 포함되어 있습니다. . 문의 카카오톡 플러스 친구 (KULAX) 또는 인스타 (kulax),"['운동', '동아리']"
어갑배 배드민턴 소모임 어갑배에서 신입부원을 모집합니다! 안녕하세요 고려대학교 배드민턴 소모임 어갑배입니다)  봄이 오고 새학기가 시작함에 따라 저희 어갑배에서 함께 즐겁게 운동하실 신입회원을 모집하게 되었습니다.  저희 어갑배는 실력 학번 등에 무관하게 가입하실 수 있으며 상시모집하고있으니 원하신다면 언제나 가입하실 수 있습니다.  또한 분위기가 자유롭고 회원분들 모두 친절하고 따뜻하신 분들이라 정겨운 분위기에서 즐겁게 운동하실 수 있습니다.   처음 가입하신 분들도 어렵지 않게 분위기에 적응하실 수 있습니다)  자율적으로 오셔서 운동하고 싶을 때 와서 운동하고 가셔도 되고 운동 후 회식 등을 통해 친목도모를 하기도 하고 여름 겨울에 다같이 엠티도 가서 즐겁게 놀다오는 행사도 마련되어 있습니다.   운동 준비물은 실내 운동화(배드민턴화 혹은 실내 게임화) 운동복 개인 라켓 입니다.  어갑배는 이런 분들께 제격입니다.  텃세 없는 분위기에서 자유롭게 운동하고 싶으신분  배드민턴을 본격적으로 쳐보고 싶거나 경험해보고싶은 분   이미 실력이 어느정도 갖춰진 분  재학생 휴학생 수료생 대학원생 졸업생 모두모두 대환영입니다)  한번 오시면 어갑배의 분위기와 매력에 빠지실 것이라 자부합니다  자세한 사항은 포스터 참고 운동시간 월 수 금 운동장소 화정체육관 지하 3층 보조경기장  회비  월회비  2만5천원  일일회비  6천원 월회비 입금 시 그 달 정규 운동시간에는 일일회비 없이 운동하실 수 있습니다. (회비는 셔틀콕 구매에 사용됩니다.)  연락처) 01075374375 01097680737,"['운동', '동아리', '친목']"
마감 D1 중앙 문학동아리 고대문학회에서 신입회원을 모집합니다 중앙 문학동아리 고대문학회에서 신입회원을 모집합니다  안녕하세요 고려대학교의 유일한 문학동아리 고대문학회입니다  고대문학회는 문학을 사랑하는 사람들이 모여 책에 대한 자유로운 감상 분석 해석을 공유하는 모임입니다. 먼지 쌓인 고전부터 최신 문학 국내와 해외 시 희곡 등 다양한 장르의 문학 전반을 망라하는 커리큘럼이 진행됩니다. 고대문학회의 세미나는 인상비평을 지양하고 텍스트 자체에 집중하는 독법을 지향합니다. 이를 통해 작가와 화자의 말에 깊이 귀를 기울이는 더 나아가 모든 타인의 말에 귀를 기울이는 법을 배울 수 있다고 저희는 믿습니다. 주체할 수 없는 영감의 배출구 합평회(창작모임)도 있습니다(합평회 참여는 선택적입니다). 충족할 수 없던 문학적 감수성을 찾아서 고대 유일의 중앙 문학동아리 고대문학회로 오세요! 동아리방은 학생회관 211호입니다.   모집안내   지원서 접수 323(월) 2359까지 httpsforms.gleSaruh8qtnyZ6rY699  면접 이번학기 면접은 없습니다. 지원서로 대체하겠습니다.  합격자 발표 324(화)  OT  첫 세미나 (셰익스피어 리어왕) 42(목) (필수 참석입니다)   활동안내  정기 세미나 매주 목요일 7시에 진행됩니다. 모든 세미나에 참석하셔야 하는 것은 아니지만 문학회에 입회하신다면 열심히 참여해 주셨으면 좋겠습니다. 합평회(창작모임) 합평회는 소모임으로 운영되는 만큼 관심 있으신 분만 선택적으로 참여해주시면 됩니다. 요일은 수요자 조사 후 투표를 통해 결정하겠습니다. 필수활동 기간은 한 학기입니다.   QA 1. 문학에 대한 전문적인 지식이 필요한가요?  문학에 대한 전문적 지식이나 경험이 없어도 충분합니다! 이 글을 쓰는 저도 문학에 단순한 흥미와 관심을 가지고 동아리 활동을 시작했지만 문학회에 들어와서 다양한 작품을 접하고 회원들과 세미나에서 같이 토의하면서 문학 작품에 대한 이해의 지평을 넓힐 수 있었습니다. 직접 문학작품을 창작하고 싶은 분들도 별도의 합평회에서 작품을 공유하고 다양한 의견을 들어보면서 많은 도움을 받을 수 있습니다. 이렇게 전문적인 문학 지식이 없더라도 관심과 흥미만 있다면 즐겁게 활동하실 수 있습니다. 학기가 지나면서 문학 작품을 탐독하고 주도적으로 발제문을 쓰고 있는 자신의 모습을 발견하는 것은 문학회 회원으로서 느끼는 가장 큰 보람 중 하나입니다.   2. 동아리의 전반적인 분위기가 어떤가요?  우선 세미나에서는 책을 읽으면서 의문이 들었던 점이나 회원들과 함께 토의해보면 좋을 내용에 대해 자유롭게 얘기할 수 있습니다. 전반적으로는 자유롭고 부드러운 분위기의 세미나지만 때로는 서로의 의견에 예리한 비판을 하기도 합니다. 혹여 낯을 많이 가리거나 문학에 대한 전문적인 지식이 부족하다고 느껴 초반에는 세미나에서 발언을 망설이게 되더라도 여러 번 세미나에 참가하다 보면 어느 순간 주도적으로 세미나에 참여하고 있는 자신을 발견할 수 있을 것입니다! 또한 저희 동아리는 다양한 학과와 학번의 회원들이 자유로운 분위기에서 즐겁게 활동하고 있기 때문에 이공계열을 전공하고 계신 분들도 고학번이신 분들도 편안하게 활동하실 수 있습니다(회장 부회장이 고학번입니다). 세미나 이후에는 자율적이고 재밌는 뒤풀이가 있기 때문에 다른 회원들과도 금방 가까워질 수 있습니다! 또한 이번 학기에는 EM (Entertainment  Media) 부장님 주관으로 다양한 친목활동이 이뤄질 예정이니 기대하셔도 좋습니다!  3. 합평회는 무엇이며 어떻게 운영되나요?  글을 읽는 즐거움도 크지만 쓰는 즐거움 또한 빼놓을 수 없겠죠? 합평회에서는 자신이 창작한 시 소설 희곡 등 다양한 분야의 작품들을 합평회 회원들과 함께 읽고 그 작품에 대해서 의견을 나누는 시간을 가지게 됩니다. 제 경우에는 합평회 회원들의 피드백을 통해 저의 부족한 점이나 강점들을 발견할 수 있었고 덕분에 합평회를 하기 전보다 긍정적인 방향으로 발전할 수 있게 되었습니다. 글을 써보고 싶다는 막연한 생각만 가지셨던 분들도 합평회를 통해 자신만의 작품을 써보는 재미를 느끼실 수 있습니다! 합평회 운영은 인원을 파악한 뒤 투표를 통해 요일을 결정하는 방식을 사용하고 있습니다. (문학회 활동에 합평회가 필수적인 것은 아닙니다! 부담 가지지 마시고 지원해주세요)   다른 궁금한 점이 있다면 회장부회장에게 언제든지 편하게 연락주세요  회장 경제 15 김영산 01064822391 부회장 생과 15 맹주형 01091835809,"['예술', '사회', '동아리']"
KUBT 고려대학교 중앙 사이클동아리 KUBT에서 신입부원을 모집합니다! 안녕하세요 고려대학교 중앙 사이클동아리 KUBT입니다!  새학기가 다가옴에 따라 저희 KUBT에서 함께 즐거운 라이딩을 하실 신입 부원을 모집하게 되었습니다.  저희 KUBT는 재학생 휴학생 대학원생 수료생 졸업생 모두 실력에 관계없이 가입하실 수 있으며 상시적으로 모집하고있으니 언제나 가입 가능합니다)  KUBT는 사이클동아리인 만큼 라이딩을 기획한 후 정해놓은 코스로 다같이 라이딩을 하는 것이 주된 활동이며  강원대학교 연세대학교 등 다른 대학교들과 연합하여 함께 자전거를 타는 연합 라이딩도 준비되어 있습니다. 또한 OB팀인 타이거바이크와 연합하여 라이딩을 하기도 하고 타이거 바이크와 함께 자체 대회에 참여하는 등의 활동도 있습니다. 대회 일정 등을 확인하여 다같이 대회에 참가하는 등의 활동 또한 준비되어 있습니다)  2019학년도에는 대회 참가 2회 타이거 바이크 연합 라이딩 3회 및 자체 대회 1회 그리고 타 대학과의 연합 라이딩 2회의 활동을 진행했습니다.  필수적으로 요구되는 라이딩 준비물은 개인 자전거 헬멧 전조등 후미등이지만  장비가 없으신 분들을 위하여 여분의 장비가 동방에 구비되어 있기 때문에 장비는 걱정하지 않으셔도 됩니다)   자전거를 타며 우리나라의 아름다운 경치를 탐방하는 여행을 떠나고 싶으신분  겨우내 찐 살을 빼고 싶으신분  다양한 코스를 타며 제대로 된 라이딩을 하고 싶으신분  모두 KUBT에서 해결하실 수 있습니다!  회비는 한 학기당 1만원이며 회비는 라이딩 지원금 렌트용 자전거 및 장비 정비에 사용됩니다. ,"['동아리', '운동']"
KUHS 고려대학교 호스피스 봉사동아리 (KUHS)에서 신입부원을 모집합니다! (일주일 연장)  KUHS (Korea University Hospice Society 고려대학교 호스피스 봉사동아리)에서 2020년 신입 회원을 모집합니다!    동아리 소개   호스피스 봉사활동은 임종을 앞둔 말기(암)환자가 평안한 임종을 맞도록 심리적 안정을 돕고 환자와 그 가족의 삶의 질 향상을 위해 노력하는 봉사활동입니다.  쿠스에 소속된 동아리원들은 정기적인 개인 병원 봉사에 참여하며 희망자에 한하여 비정기 단체 봉사에 참여합니다.  환자분들의 편의를 돕는 직접적인 봉사활동뿐만 아니라 호스피스 병동에 근무하시는 간호사 사회복지사 선생님들을 도와 병원에서 운영하는 자체적인 프로그램(원예치료 음악치료 미술치료 등)을 보조하는 활동을 하고 있습니다.  동아리 활동시간에는 호스피스에 대해 알아가는 시간을 가지거나 자체적인 호스피스 봉사 프로그램을 기획하여 진행하고 있습니다.    지원 및 선발 절차   1 쿠스 네이버 카페 (cafe.naver.comkuhss)에서 2020년 신입회원 모집 공고 글의 첨부파일 '2020 KUHS 지원서'를 다운 받아 내용을 작성합니다.  2 메일 제목은 '2020KUHS지원서이름'으로 파일명도 이와 동일하게 기재하여 gkdms1989naver.com 으로 보내주시면 됩니다.  지원서 제출기한 4월 5일 (일) 자정까지 (코로나19 현황과 학사 일정에 따라 모집 일정이 변경연장될 수 있습니다.)  3 4월 8일 (수)에 서류합격여부와 정해진 면접일자 및 장소를 개별적으로 연락드릴 예정입니다.  4 면접은 지원서류에 대해 간단한 질의 응답 형식으로 진행될 예정입니다 (4월 9일 또는 4월 10일 중 택1 10분 이내).  5 최종 합격자 발표는 4월 11일 (토)에 개별적으로 연락드립니다.  6 4월 13일 (월) 저녁 7시에 하나과학관에서 오리엔테이션이 있을 예정입니다 (필수 참석).    기타 궁금한 사항은 포스터에 기재된 연락처나 아래 QA 오픈카톡을 통해 언제든지 문의해 주시기 바랍니다.    오픈카톡  httpsopen.kakao.comos49LWeUb,"['봉사', '동아리']"
DDAY 고려대학교 커피동아리 KUFFEE에서 신입회원을 모집합니다!!! 고려대학교 커피 동아리 Kuffee에서 2020년 1학기 신입 회원 모집을 시작합니다  Kuffee는 단대불문! 학번불문! 커피를 좋아하는 여러분을 기다리고 있습니다. 커피를 좋아하는 커피에 대해 더 알고 싶은 분들은 부담 없이 지원해 주세요!  지원자격 즐겁게 활동할 수 있는 고려대학교 학부대학원 재휴학생 수료생 및 졸업생 (학부 학번 나이 무관)  Activity 매주 수요일 저녁 정기 세션 진행  Hand drip  원두 로스팅 견학  커피관련 TMI  라떼아트  카페 탐방  선발일정  지원서 접수  322 (일) 2359까지  면접대상자 발표  323 (월) 개별통보  면접 일정 325(수)  326(목) (기숙사 입사 연기로 인해 면접 참여가 불가능한 경우 온라인 면접으로 대체 가능합니다)  최종 합격자 발표  326(목)개별통보  OT 및 MT 코로나 19사태로 인하여 무기한 연기  지원방법 httpsdocs.google.comformsde1FAIpQLSepo45ulvmPIz8iLOrGcokc4igpufWUmVEm1kES42XqYKIQviewform?uspsflink  문의 01085234734 정희성 httpswww.instagram.comkuffee  세줄요약 1. 문의사항은 01085234734 정희성으로 언제든지! 2. 동아리 신청서 링크는 위에! 3. 기숙사 입사 연기로 인해 면접에 참여하기 어려운경우는 온라인 면접으로 대체 가능!,"['친목', '동아리']"
