,id,title,link,host,duedate,image,description,tags
73,74,화상 영어그룹 스터디 무료 체험단 '턴챗 투게더' 2기 모집,https://linkareer.com/activity/44696,턴챗,08/23/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-141611589153220_content.png,"화상 영어그룹 스터디 무료 체험단 '턴챗 투게더' 2기 모집○ 모집개요   - 다양한 활동들에 제한을 받고 있는 요즘, 턴챗 체험단 투게더 2기를 모집합니다.   - 턴챗은 스탠포드, 서울대 출신 개발자가 만든 '온라인 그룹 영어 스터디' 및     'AI 영어 표현학습' 서비스입니다.   - 체험단에게는 턴챗 스터디에 참여할 수 있는 1개월 무료 멤버십이 제공됩니다.○ 기간 및 일정   - 접수기간 : 2020년 8월 14일 ~ 8월 23일   - 활동기간 : 2020년 8월 24일 - 9월 6일   - 발표일정 : 2020년 8월 24일, 합격자 개별 연락 (문자 및 이메일)○ 지원자격   - 현재 아시아, 미국 지역 거주자   - 체험단 활동에 성실히 참여할 수 있는자○ 모집인원   - 선착순 100명○ 활동내용   - 일주일 3회 이상 스터디 참여 (총 6회 이상)○ 접수방법   - 온라인 접수○ 혜택내역   - 스터디 2주 멤버십 무료 제공   - 스터디 참여를 가장 많이하신 10명 스타벅스 기프티콘 및 추가 멤버십 증정○ 유의사항   - 6회 이상 스터디 참여 필수   - 무료로 영어 대화 연습도 하고, 선물도 받아가세요○ 문의    - 이메앨 : hello@turnchat.io   - 턴챗 홈페이지 내 오른쪽 하단 채널톡","['대외활동', '사회']"
74,75,신한은행 신한 두드림 매치 메이커스 잡매칭데이,https://linkareer.com/activity/45019,신한은행,08/23/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-201643141103160_content.png,"[신한은행]잡매칭데이(~8/23), 서류전형을 생략한 면접기회로 취업 최단거리 제공!!코로나19로 인해 얼어붙은 취업시장에 작은 희소식 하나 가지고 왔습니다:)하루 1인당 최대 5개 기업의 인사담당자와 면접 기회를 제공하는 프로그램으로취업을 원하는 청년이라면 누.구.나 무료로 신청 가능합니다!!배달의민족/스푼라디오/프레시코드 등 유명 스타트업 기업부터 외국계 기업까지내가 원하는 기업과의 면접을 신청할 수 있으며실제 채용으로도 이어지는 실무면접의 기회가 제공됩니다:)'잡매칭데이'는 오는 9월 1일(화) 서울숲역 신한두드림스페이스에서 진행되며현재 기업면접이 선착순으로 모집중이니 모두들 서두르세요!!!☞기업정보 확인하고 면접 신청하러 가기☜http://www.dodreammatchmakers.com/☞잡매칭데이 더 자세히 알아보러 가기☜https://www.understandavenue.com/event/event_ing_detail?evt_idx=258&cri_cur_page=1☞전년도 잡매칭데이 현장스케치 보러가기☜https://blog.naver.com/pterfan/221695081648","['대외활동', '경영']"
75,76,I·CULTURE·DU 서포터즈,https://linkareer.com/activity/44203,인덕대학교 캠퍼스타운사업,9/2/2020,,"2020 캠퍼스타운 I·CULTURE·DU 서포터즈 모집   인덕대학교 캠퍼스타운 사업단에서는 시민과 함께하는 I·CULTURE·DU 캠퍼스타운이 되고자 시민이 참여하고, 홍보하는 I·CULTURE·DU 서포터즈 모집을 아래와 같이 시행합니다.   2020년 8월 3일인덕대학교 캠퍼스타운사업단1    신청방법 및 대상   □ 모집기간 : 2020년 8월 3일(월) ~ 9월 2일(수)   □ 신청방법 : 이메일 접수 (happy_psk@nate.com), 그 외 접수방법 불가   □ 제출서류 : 서포터즈지원서 및 필수동의서류 ※ 메일 제목 및 파일명 모두 ‘2020서포터즈모집_(콘텐츠or영상제작)이름’ 기재 후 제출 * (선택사항) 자신이 만든 콘텐츠나 영상 관련 포트폴리오 첨부   □ 모집대상 : 서울시 거주자 및 서울시 소재 대학의 학생(휴학생 포함)   □ 우대사항 : 노원구 거주자 또는 노원구 소재 대학의 학생(휴학생 포함)   □ 모집규모 : 콘텐츠 제작 분야 7명, 영상 촬영·편집 분야 7명  * 적격자가 없을 시 선발 인원 축소   □ 신청자격 : 1. 서포터즈 발대식에 참가 가능한 자(20.09.15(화) 예정) 2. 콘텐츠 제작 또는 영상 촬영·편집에 열정이 있는 자 (콘텐츠) 1달에 카드뉴스 또는 기사를 1개 이상 제작 (영상촬영·편집) 1달에 3분 이상의 동영상을 제작 3. 12월까지 서포터즈로 성실히 활동할 수 있는 자 4. 월 1회 간담회에 참여할 수 있는 자 * 1~4번 조건에 모두 부합하여야 신청 가능   2    선정절차참가자 모집서류심사서류결과 발표면  접08.03.(월)~09.02.(수)09.02.(수)~09.04.(금)09.04.(금)09.08.(화) 해단워크숍발대합격자 발표12.21(월)11월 중09.15.(화)09.10.(목)    * 일정은 상황에 따라 변경될 수 있으며 변경 시 인덕대학교 홈페이지, 서울시 캠퍼스타운 홈페이지에 공지함 * 합격자는 개별적으로 연락   3    지원내용   □ 인덕대학교 캠퍼스타운 사업단 단장 명의 위촉장 수여□ 최대 월 50만원 활동비 지원 (콘텐츠) 1달에 카드뉴스 또는 기사를 1개 이상 제작했을 시 (영상촬영·편집) 1달에 3분 이상의 동영상을 제작했을 시 (제작 주제) 인덕대학교 I·CULTURE·DU 캠퍼스타운 사업 * 영상 작품의 경우 10분 이상 동영상은 3분 동영상 3개로 인정 가능 * 월 1회 활동 기록부 제출 시 8.8% 세금 공제 후 지원 * 제작된 모든 콘텐츠의 저작권은 인덕대학교로 귀속 * 캠퍼스타운 사업단 업무 보조 시 추가 수당 별도 지급   □ 영상 촬영·편집 공간 및 장비 우선 사용□ 설문조사를 통해 후속지원 제공(워크숍, 11월 예정, 변동 가능)   4    문의처□ 인덕대학교 캠퍼스타운 사업단 - 전화 : 02-950-7374 - 이메일 : psk1004@induk.ac.kr","['대외활동', '경영', '경영']"
76,77,지속가능 바람 온라인 저널리스트 7기 모집,https://linkareer.com/activity/44086,지속가능협동조합 바람,8/26/2020,https://blogfiles.pstatic.net/MjAyMDA4MDJfMTM5/MDAxNTk2MzQ4NDE1NTU4.Wi7obWB_qwB2FZZ1mG8o2qAYQPZMGDFtLBiX9TjSgNYg.Eb7zbv4SZ-6pAWUqzhQO2h1EyEMZPwFAx7C2v6O12cgg.JPEG.baramyess/%EB%B0%94%EB%9E%8C_7%EA%B8%B0_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg?type=w2,"첨부파일 (1) 지속가능협동조합 바람과 함께 할 대학생 온라인 기자를 모집합니다!지속가능 바람 대학생 기자단은다양한 사회 현상 속에서 지속가능성을 찾고 대안적 공동체를 만들기 위해기사작성과 외신번역을 비롯한 다양한 활동에 참여합니다.이를 기반으로 역량을 키워, 실제 많은 언론인이 바람에서 배출되고 있습니다.바람 온라인 기자단은 별도의 오프라인 일정 없이 '온라인'으로만 활동합니다. 여건상 오프라인 활동이 어려운 분들을 환영합니다!바람에서는 '지속가능성'이라는 가치를 지향하는 한, 자유로이 기사를 작성할 수 있습니다.사회의 크고 작은 문제를 고민하고 조명하며, 지속가능한 미래를 꿈꾸는 여러분을 기다립니다.많은 지원 바랍니다!- 모집기간 : ~ 8/26 (수) 자정 마감- 모집대상 : 지속가능성에 관심있는 청년 및 대학생(지역, 학년 무관/해외 대학 재학생, 유학생, 교환학생 환영)- 지원자격 : 2020년 9월부터 1년 간 활동 가능한 자- 지원방법 : 웹미디어 바람에서 지원서를 다운로드 후 yess@live.co.kr로 제출- 합격자 발표: 8월 31일(월), 개별 연락- 문의 : 바람 웹미디어 baram.news / 온라인 편집장 서채운 010-2651-6366(전화가 어려울 수 있습니다. 문자를 남겨 주시면 최대한 빠르게 답장 드리겠습니다.)※ 별도의 면접은 없습니다!!",['대외활동']
77,78,보건의료통합봉사회 4기 자원봉사자 모집,https://linkareer.com/activity/44832,보건의료통합봉사회,08/23/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-181725357751050_content.png,"보건의료통합봉사회 4기 자원봉사자 모집○ 모집개요   - 보건의료통합봉사회에서 함께 봉사할 대학생 자원봉사자를 모집합니다.○ 기간 및 일정   - 모집기간 : 2020년 8월 16일 (일) ~ 2020년 8월 23일 (일) 24:00까지 (자정)   - 활동기간 : 2020년 9월 ~ 2021년 2월○ 지원자격   - 전공에 상관없이 서울/대전 지역에서 주말에 봉사가 가능한 열정이 있으신 대학생  ※ 2020년 2학기 재/휴학생○ 활동내용   - 저희 보건의료통합봉사회(IHCO)는 'Integrated Health and Care Organization'의 약자로써      다양한 전공분야의 청년 대학생들이 모여 의료복지 사각지대에 놓인 소외, 취약계층들의      건강관리를 돕는 다양한 보건의료 봉사프로그램을 기획 및 진행을 하고 있습니다   - 기존 재가방문 봉사는 코로나-19로 인해 잠정적으로 중단하고      국가재난보건의료지원사업으로 코로나-19 키트 제작 및 배포 등의 구호활동을 할 예정입니다○ 접수방법   - 보건의료통합봉사회 공식블로그( http://ihcomed.org/ )에서     [보건의료통합봉사회 4기 자원봉사자 모집] 공지 확인 후, 구글 폼을 통해 신청서 작성 및 제출○ 혜택내역   - VMS 자원봉사시간 지급   - 단체 수료증 발급   - 우수활동자 공로상 및 표창장 수여○ 문의    - 홈페이지 문의","['대외활동', '과학']"
78,79,파주시 코로나19(COVID-19) 전문 자원봉사자 모집,https://linkareer.com/activity/34703,파주시자원봉사센터,12/31/2020,,"파주시 코로나19(COVID-19) 전문 자원봉사자 모집▷ 신청기간 : 2020.02.26(수) ~ 2020.12.31(목) 까지▷ 모집대상  - 보건의료 및 의료관련 전문자격증 소지자(의사, 간호사, 간호조무사 등)    - 역학조사관 교육을 이수받은 역학조사관  - 임상병리사▷ 활동내용  - 도내 보건소(선별진료소 등)에서 신종 코로나 바이러스와 관련하여 긴급하게 의료봉사활동을 요청한 경우 시작  - 해당 보건소(선별진료소 등)의 계획에 따라 자원봉사자의 역할이 배정  - 자격증은 의료인 확인 등을 목적으로 수집하며, 활동종료 1년 보관 후 파기  - 자격증 미소지자 및 본인이 아니면 해당 활동에 참여 불가  - 봉사활동 시간인정은 재난상황에 준하여 적용 함▷ 담당자 전화번호 : 031-941-8212","['대외활동', '봉사']"
79,80,한국사회공헌협회 들리나요 - 열두소녀의 이야기 서포터즈,https://linkareer.com/activity/44428,한국사회공헌협회,08/23/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-111521420071810_content.png,"<들리나요 - 열두소녀의 이야기 온라인 서포터즈>■모집대상 : 위안부 피해 여성에 대한 진실된 역사를 알리고자 하는 사람■활동기간 : 2020년 8월 25일 ~ 2020년 10월 20일 ■접수 기간 : 2020년 8월 10일 ~ 2020년 8월 23일■합격자 발표 : 2020년 8월 24일 개별 문자 발송■활동 혜택 : 한국사회공헌협회 '들리나요' 서포터즈 수료증 수여              한국사회공헌협회 청년챔프단 지원 시 가산점 부여              사회공헌 언론사 열린사람들 입사 시 가산점 부여              활동우수자 2명 선정 사회공현 명예기자 위촉■활동 내역 : 12가지 위안부 피해 여성에 대한 진실을 온라인 플랫폼(블로그, 인스타그램, 페이스북), (유튜브, 인스타그램, 페이스북)에 알리기*주1회 필수 진행■문의 사항 플러스친구'한국사회공헌협회'■캠페인 개요 “5년 전 사라졌던 정부 최초 ‘위안부 구술집’ 일본어판, 문재인 정부서 발간” #1. 순조로운 발간「들리나요? 열두소녀의 이야기(이하 들리나요)」. 일본군 위안부 할머니 12명의 피맺힌 절규가 담긴 ‘정부 최초 위안부 구술집’이다. 역사적으로든 학술적으로든 함의含意가 상당하다.2013년 2월 이 구술집을 발간한 국무총리 산하 대일항쟁조사위원회(이하 대일항쟁조사위)의 자평을 들어보자. “일본의 우경화로 위안부 동원을 부정하려는 움직임이 일고 있는 가운데 발간된 이번 구술기록집은 위안부 피해 실태조사에 유용한 자료가 될 것으로 기대한다.”「들리나요」의 발간 작업은 계속됐다. 2014년 12월 ‘영문판’으로도 제작됐다. 영문판의 제목은 국민 공모까지 거쳐 만들어졌다.[※참고: 영문판 제목은 「Can you Hear Us? : The Untold Narratives of Comfort Women」으로 결정됐다.] #2. 400만원과 76억원 정부의 다음 목표는 ‘일본어판’이었다. ‘영문판→일본어판’ 발간은 엄정한 수순手順이었다. 이미 2014년 「들리나요」의 일본어 번역 작업도 마무리한 상태였다. 하지만 일본어판은 세상의 빛을 보지 못했다. 이유는 납득하기 힘들었다. “일본어판 감수비용은 물론 인쇄비용도 확보하지 못해 작업을 진행할 수 없게 됐다(2015년 초 대일항쟁조사위 측이 일본어판 번역자에게 보낸 메일 중 일부).” 대일항쟁조사위 측이 마련치 못했다고 밝힌 감수비용은 고작 400만원이었다. [※참고 : 2015년 대일항쟁조사위 예산은 76억원이었다. 일본군 위안부 등 보상금까지 포함하면 연 276억원에 달했다.] 2015년 5월 더스쿠프(The SCOOP)는 ‘「들리나요」의 일본어판이 없는 이유’를 단독보도했다. 파장이 일었다. 대일항쟁조사위 측은 한달여 후 입장을 밝혔다. “일본 정부가 일본군 위안부 문제를 부정하고 왜곡하는 현재 상황에서 「들리나요」 일본어판이 발간된다면 일본인의 역사인식을 바로잡는 데 많은 도움이 될 것이다.” 일본어판 발간 계획도 분명하게 전했다. “일본어번역본 평가자문위원단을 구성해 운영하고 있다. 번역본 평가와 발간 관련 자문을 구해 「들리나요」 일본어판 발간을 추진할 예정이다.”하지만 이번에도 거기까지였다. 그들의 약속은 ‘헛된 염불’에 그쳤다. 「들리나요」 일본어판은 끝내 발간되지 않았다. 대일항쟁조사위는 2015년 12월 31일 활동을 중단했다(2016년 6월 해산). 공교롭게도 2015년은 한일 위안부 합의(12월 28일)가 이뤄진 바로 그 해다. 역사의 독한 아이러니다. #3. 흔들리는 좌표 그로부터 5년. 일본군 위안부 문제가 ‘좌표’를 상실했다. 위안부 인권운동을 주도하던 정의기억연대(정의연)에서 숱한 허점이 드러나면서다. 그러자 기다렸다는 듯 위안부의 뼈아픈 역사를 비트는 목소리가 사방에서 들려온다. 류석춘 연세대(사회학) 교수는 일본의 극우 월간지 하나다(月刊 Hanada)에 ‘위안부는 매춘의 일종’이란 요지의 칼럼을 기고했다. 나무라 다카히로 산케이신문 서울 지국장은 지난 5월 26일 일본 잡지 주간문춘週刊文春에 다음과 같은 글을 실었다. “정의연이 잘못을 저지른 것이 맞다면 위안부 소녀상 설치 등 한국에서 벌어지는 위안부 인권운동 역시 그만둬야 하는 것이 맞다.” 위안부 인권운동이란 ‘대의명분’을 멋대로 흔드는 말들이다. 2013년 2월 발간된 「들리나요」 국문판과 2014년 12월 발간된 영문판. [사진=더스쿠프 포토]#4. 노골적 왜곡과 도발 일본의 노골적인 역사 왜곡도 심해지고 있다. 최근 논란을 일으킨 일본 군함도 사례는 ‘왜곡과 도발의 결정판’이다. 2015년 7월 일본은 메이지明治 시기에 만들어진 군함도 등 23개 시설을 세계문화유산에 등재하면서 다음과 같이 약속했다. “1940년대 한국인 등이 ‘자기 의사에 반해(against their will) 동원돼 강제로 노역(forced to work)했던 일이 있었다. 희생자를 기리기 위해 인포메이션센터 설치 등의 조치를 하겠다.”하지만 일본은 6월 15일 군함도를 대중에게 공개하면서 되레 사실을 왜곡하는 증언을 등재했다. “한반도 출신자가 군함도 등에서 차별적 대우를 받은 적이 없었다(하시마 탕관 전시코너).” 일본의 비뚤어진 위안부 인식은 두말할 필요도 없다. 일본 외무성은 2020년판 외교청서外交靑書(한국의 외교백서)에 2년 연속 ‘왜곡된 표현’을 버젓이 기록했다. “일본군 위안부 피해자를 두고 ‘성노예’라는 표현을 쓰는 건 사실에 어긋난다.” 이쯤 되면 도발이자 악의다. #5. 열일곱명, 시간의 덫 위안부 할머니는 이제 열일곱명 남았다. 85~89세 세명, 90~95세 열명, 96세 이상이 네명이다. 우리에게 시간이 얼마 남지 않았다는 얘기다. 심각한 문제는 또 있다. 일본의 젊은 세대가 위안부의 참상慘狀을 제대로 배우지 못한 채 성장했다는 점이다. ‘일본군 위안부 인권운동을 더 이상 뒤로 미뤄선 안 된다’는 주장이 나오는 이유다. “위안부 이슈를 계속 제기하려면 정부가 위안부 문제를 포함한 세계 전시 성폭력 문제에 관심을 갖고 국제적인 기여도 해야 한다. 일본의 젊은 세대가 이 역사를 배울 수 있도록 어떻게 교육 프로그램을 운영할지도 고민해야 한다(신혜수 유엔인권정책센터 이사장 동아일보 인터뷰·6월 10일).”“한일 청소년이 위안부 피해 문제를 접하고 배울 수 있는 공간을 마련하자. 그래서 위안부 피해 문제가 역사적 왜곡 없이 한일 청소년에게 바르게 전달되도록 하자(이용수 할머니 2차 기자회견·5월 25일).” 2015년 세상에서 잊힌 「들리나요」 일본어판을 되살려야 하는 이유와 명분은 이처럼 분명하다. 「들리나요」일본어판의 번역작업은 2014년 완료됐다. 하지만 2015년 들어 납득하기 힘든 이유로 발간 작업이 중단됐다. 공교롭게도 그해 12월 한일 위안부 합의가 이뤄졌다. 사진 아래는 들리나요 일본어 번역본. [사진=뉴시스]#6. 우에무라 다카시의 말 다행스럽게도 행안부 산하 일제강제동원피해자지원재단이 최근 「들리나요」 일본어판의 발간 작업에 착수한 것으로 확인됐다. 5년 만의 발간 작업이다. 재단 관계자는 “올해 안에 일본어판을 볼 수 있을 것”이라고 말했다. 쉽지 않은 길일지 모른다. 2015년엔 국무총리실에서 주도했음에도 발간에 실패했다. 지금은 그때처럼 권한이 집중된 ‘위원회’도 없다. 이동주 더불어민주당 의원은 “위안부 인권운동을 확산하는 건 진보와 보수를 떠나 우리 모두의 의무이자 책무”라고 말했다. 2015년 더스쿠프와 만난 우에무라 다카시 전 아사히신문 기자는 이렇게 말했다. 그는 고故 김학순 할머니의 일본군 위안부 피해 사실을 일본에서 처음 보도한 이다. “일본인은 위안부 문제를 잘 모른다. 「들리나요」가 일본어판으로 발간된다면 일본 열도가 발칵 뒤집힐 것이다.” 우린 이제 무엇을 해야 할까. 위안부의 질곡桎梏, 그 아픈 역사를 이대로 두는 게 마땅한가. 답은 간명하다. 유튜브 링크 : https://www.youtube.com/watch?v=pA8u2DObchw&feature=youtu.be카카오 메인 판 링크 :https://gallery.v.daum.net/p/premium/canyouhearus","['대외활동', '사회', '봉사']"
80,81,멀티캠퍼스 삼성 무료 IT 취업 교육 인공지능을 활용한 보안 전문가 양성 과정 교육생 모집,https://linkareer.com/activity/40451,멀티캠퍼스,10/14/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-06-111341547772900_content.png,"★인기 IT 무료취업교육★전공자 비전공자 단기간 IT 역량향상★삼성 HR 전문기관 멀티캠퍼스 주관■ 과정소개○ 모집일정 : ~선착순 마감○ 교육일정: 2020.07.06(월) ~ 2020.12.04(금)○ 혜택 : - 교육비 전액 무료- 훈련장려금 최대 116,000원 매월 지급- 취업지원서비스■학습목표리눅스 시스템에 대한 이해와 클라우드 기술을 바탕으로 최신 정보보안 기술과 인공지능 기술을 습득하여 급변하는 사이버 보안 현장에 투입가능한 인재 양성■학습대상졸업예정자 ('21년 3월이전 졸업가능한 자)졸업 후 미취업자 (現 재직자는 신청불가)학력 및 전공무관 (※ 단, 고등학교 및 전문대학은 기졸업자에 한함)청년인재양성사업취지에 근거해 만34세이하(내국인)로 한정[우대사항] 과기정통부SW역량평가(TOPCIT)성적우수자(300점 이상자) 우대■ 과정 자세히 보기https://bit.ly/3cOxTgB","['대외활동', 'IT']"
81,82,노랑통닭 착한 봉사단 모집,https://linkareer.com/activity/44863,노랑통닭,08/23/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-191110429853350_content.png,"노랑통닭 착한 봉사단 모집 ■ 내용- 노랑통닭 본사에서 진행하는 착한봉사단 봉사단원 모집- 매월 푸드트럭 10~12회 운영 중- 봉사는 매월 2회, 총 4개월간 8회 진행- 국가유지, 사회봉사기관, 치킨기부 진행 ■ 모집인원 : 5명 / ~2020년 8월 23일 24시까지 ■ 모집대상 : 전국 대학생 및 휴학생 ■ 활동기간- 2020년 9월 초 ~ 12월 말 / 09:00 - 18:00- 월 2회 활동 필수 ■ 봉사단 활동 혜택- 노랑통닭 상품권 일일 1장 지급 (5명, 총 일일 지급 5장)- 봉사활동 확인서 발급- 식사비, 간식비,유니폼 등 봉사에 필요품목 지원- 활동우수자 선정 후 장학금 30만원 지급 ■ 접수 및 문의방법- 접수 : 첨부파일 신청서 작성 후 이메일 접수(ccmgktk@norangfood.com) -≫ 비대면 전화 면접 예정- 문의 : 노랑통닭 본사 최청목 대리 (T: 070-7456-0029 / M: 010-9287-1209)",['대외활동']
82,83,2020년 환자안전 온라인 서포터즈 모집 안내,https://linkareer.com/activity/43958,환자안전보고학습시스템,12/8/2020,,"환자안전보고학습시스템 2020년 환자안전 온라인 서포터즈 모집 ■ 모집기간 : 2020.8.3 ~ 8.19 ■ 모집대상 : 적극적인 SNS 활동과 행사 참석이 가능한 보건의료 관련 대학(원)생 누구나 ■ 발표 :  2020.8.21. 환자안전 보고학습시스템 포털 게시 ■ 지원방법- 제출서류 양식을 작성하여 이메일(speakers@kops.or.kr)로 제출 ■ 활동기간 : 2020.9.1 ~ 12.8 ■ 활동내용- 환자안전 서포터즈 OT 및 교육 참석- 환자안전문화 정착을 위한 SNS 홍보활동- 주차별 주제에 맞춰 피드 게시(주 1회)- 2020년 환자안전일 기념행사 홍보 등 ■ 활동혜택 : 위촉장 수여, 인증 러펠핀 제공, 활동비 지급 등 ■ 문의 : 의료기관평가인증원 중앙환자안전센터 담당자(☎02-2076-0688 ","['대외활동', '과학']"
83,84,[사단법인 빅드림] 학습멘토단 모집,https://linkareer.com/activity/43408,사단법인 빅드림,10/25/2020,,"안녕하세요. 사단법인 빅드림입니다.2020 빅드림 학습멘토단을 추가 모집합니다!활동 장소는 서울시 은평구 소재 멘티 가정이며, 매주 목요일 오후 3시에 멘토단 교육(총 3회-8월)이 진행됩니다.멘토링 횟수는 총 8회로 두 멘토가 한 명의 멘티를 담당합니다.소정의 활동비도 지급되오니 많은 지원 부탁드립니다!문의사항은 02-3280-7007/bigdream_youth@daum.net으로 연락 주세요^__^","['대외활동', '사회', '봉사']"
84,85,하남시 긴급재난 서포터즈 봉사단 모집,https://linkareer.com/activity/34164,하남시청,12/31/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-02-261647363984700_content.png,"하남시 긴급재난 서포터즈 봉사단 모집▷ 신청기간 : 2020.02.01(토) ~ 2020.12.31(목) 까지▷ 대상 : 재난봉사에 관심이 있는 하남시민▷ 활동내용  - 신종 코로나바이러스 관련 예방 및 홍보 활동  - 하남시 소외계층 마스크 배부 및 예방수칙 안내  - 보건소 기능전환 알림 안내 등  - 신청 후 활동시기   ※ 신청 후, 활동은 센터에서 개별 연락드립니다.(긴급상황으로 참여자별 활동 상이함)▷ 신청방법  - 1365 포털시스템 신청","['대외활동', '봉사']"
85,86,한전 대학생 서포터즈 8기 모집,https://linkareer.com/activity/45110,한국전력공사,9/3/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-211546077442040_content.png,"▷ 주최사 / 활동명한국전력공사 / 한전 대학생 서포터즈 8기▷ 활동 내용서포터즈-서비스 혁신 아이디어 제안, 온라인 국민 리서치-디지털 콘텐츠 제작 및 소셜미디어 활용 홍보아나운서-서포터즈 활동 취재 및 리포팅-디지털 콘텐츠 제작 및 소셜미디어 활용 홍보 등▷ 모집 기간지원서 접수 : 2020년 8월 21일(금) ~ 9월 3일(목)1차 심사(서류평가) : 2020년 9월 4일 (금) ~ 9월 7일(월)2차 심사(화상면접) : 2020년 9월 9일 (수) ~ 9월 10일(목)최종발표 : 2020년 9월 11일(금) 횸페이지 공지 및 개별 안내▷ 모집 대상(+졸업생 가능여부)수도권(강원 포함), 충청권, 호남권, 대구경북권, 부상경남권 총 96명 권역별로 모집전국권 활동 아나운서 2명대학생 재학생, 휴학생만 가능.3명으로 구성된 팀 단위로 지원.*다문화 가정, 장애인, 외국인 유학생 우대▷ 활동(교육) 기간2020년 9월 ~ 12월(3개월)▷ 활동(교육) 장소권역, 서울 등 온오프라인 병행▷ 활동 혜택매 월 활동비 지급월 별 활동 우수팀 및 종합 활동 우수팀 포상금 지급최종 활동 우수자 포상 및 채용 우대*한국전력공사 사장상, 신입사원 채용 서류전형 가점*체험형 청년인턴 채용 서류전형 면제▷ 기타 문의서포터즈 운영 사무국) 02-735-1031한국전력공사 CS부) 061-345-4545 , 4546*10시 ~ 18시 응대.(12시 ~ 13시는 점심시간)﻿","['대외활동', '경영', 'IT']"
86,87,이천시 착한마스크 만들기 자원봉사자 모집,https://linkareer.com/activity/35114,이천시,12/31/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-03-121648483180010_content.png,"이천시 착한마스크 만들기 자원봉사자 모집▷ 모집기간 : 2020.03.10(화) ~ 2020.12.31(목) 까지▷ 지원자격 : 재봉틀 사용 가능자 및 보조 자원봉사자▷ 활동장소  - 시내권 : 관고동사무소  - 남부권 : 장호원읍사무소▷ 활동내용 : 면마스크 만들기(10,000개)▷ 담당자 전화번호 : 031-633-1365","['대외활동', '봉사']"
87,88,제 1회 키친 서포터즈 '쿡꾹' 모집,https://linkareer.com/activity/43322,(주)한국주방유통협회,10/22/2020,http://ikka.or.kr/_dev/data/smartEditor/se16v97hwd.jpg,"안녕하세요?협회에서는 협회 행사와 회원사 및 회원사 제품 등을 유튜브, 블로그, 인스타그램 등을 통해효과적으로 알리기 위해 제1기 서포터즈를 아래와 같이 모집합니다.  ﻿** 제출서류 : 이력서 + 자기소개서(주요 활동 SNS 매체명, 주요 활동사항 등) 문의 : 협회 사무국 010-9062-7991 제1기 키친 서포터즈 '쿡꾹' 모집○ 기간 및 일정   - 접수기간 : 2020.07.20. ~ 12.31.○ 지원자격   - 전국 누구나, 키친과 푸드에 애정과 관심이 있는 사람   - SNS(블로그, 유튜브, 페이스북, 인스타그램)를 활발히 운영하고 있는 사람   - 사진/영상 촬영 또는 기사작성 등에 능숙한 사람○ 모집인원   - 10명 내외○ 활동내용   - 협회 행사   - 회원사 및 제품 소개   - 기사 지원   - 체험 후기○ 접수방법   - 카톡 접수 : @kda7991   - 이메일 접수 : kda7991@naver.com○ 혜택내역   - 기본 활동비 지급   - 인센티브(프로젝트 형) 지급   - 우수자 시상○ 문의    - 홈페이지 문의","['대외활동', '기타']"
88,89,비트로 2기 서포터즈 모집,https://linkareer.com/activity/43955,비트로,08/23/2020,https://s3.ap-northeast-2.amazonaws.com/media.linkareer.com/activity_manager/content/2020-08-041152057160820_content.png,"비트로 2기 서포터즈 모집 모집인원 : 15명 ■ 모집기간 : 2020.8.3 ~ 2020.8.23 ■ 지원자격- 배드민턴, 탁구, 테니스 종목 상관없이 운동을 좋아하고 비트로를 사랑하는 누구나 ■ 발표 : 2020.8.26 개별연락 ■ 지원방법1. 비트로 계정 팔로우2. 비트로 관련 자유주제로 본인의 SNS에 게시물 업로드3. 지원서 작성 https://forms.gle/MhUQ4864UNFxfnY86 ■ 활동기간 : 2020년 9월 ~ 2021년 2월 ■ 활동내용- 한달간 비트로 제품 관련 게시물 2회 이상 업로드- 비트로 착장 후 모임 활동 또는 대회 참가 게시물 업로드- 월 1회 SNS 관련 아이디어 제출- 제품 실 사용 소감을 별도의 구글폼에 작성- 비트로 이벤트 및 행사 시 SNS 공유 ■ 활동혜택- 비트로 웰컴팩 제공- 활동기간 동안 매월 신상품 또는 출시 전 제품 지원- 해당시즌 제품 50% 할인 구매 혜택- 단제복 주문 시 추가할인- 서포터즈 인증 굿즈 제공 ","['대외활동', '운동']"
