index,urls,title,description,info,image,tags
260,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=265,2/3(월) 모의PT면접(17:30-20:30),"
본 페이지는 2/3(월) PT면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)





",2/3(월) 모의PT면접(17:30-20:30)접수기간                                        2020.01.29 10시~ 2020.02.03 10시지원마감 접수방법온라인접수선발방법선발세부일정모의PT면접진행일시2020.02.03 17시~ 2020.02.03 20시진행장소4.18기념관 경력개발센터신청 / 정원4명/4명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/01/72cdc77a-c568-48f1-84a9-4105654ad16a.JPG,취업
261,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=264,대기자 신청_현직 교우와 함께하는 실무과제형 취업스터디 4기,"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 4기' 대기자 신청페이지입니다.

1. 희망하는 조의 신청이 마감된 경우에만 신청해주시기 바랍니다. 중복신청할 경우 기존의 신청이 취소될 수 있습니다.
   
2. 취소자가 생기면 순차적으로 연락드리겠습니다.

3. 조별 상세내용(중간괴제, 실무과제 등)은 해당 페이지에서 확인바랍니다.


",대기자 신청_현직 교우와 함께하는 실무과제형 취업스터디 4기접수기간                                        2020.01.22 10시~ 2020.02.03 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.03 10시~ 2020.02.28 09시진행장소추후 협의신청 / 정원50명/50명접수시 필요항목본 페이지는 현직 교우와 함께하는 실무과제형 취업스터디 4기 '대기자' 신청페이입니다. 확인하셨습니까? 프로그램 홍보물의 안내 및 유의사항 등을 정확하게 확인하였습니까? [대기신청희망하는 조] 1지망(숫자만 기입) [대기신청희망하는 조] 2지망(숫자만 기입)[대기신청희망하는 조] 3지망(숫자만 기입),https://job.korea.ac.kr/repository/uploadfiles/editor/01/6c787bc2-a397-4f46-bd0a-830f05f82fd1.png,취업
262,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=263,22조~27조_현직 교우와 함께하는 실무과제형 취업스터디 4기,"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 4기'
22조~27조 신청페이지입니다.

1. 해당 프로그램은 학생들과 교우가 함께 진행되는 프로그램입니다. 하단의 상세내용 등을 정확하게 확인한 후 신중하게 신청하시기 바랍니다.
   
2. 참여하실 조는 추후 개별안내 드립니다. 신청순서 등을 고려하여 편성하기 때문에 후순위의 조로 편성될 수도 있습니다.

3. 불성실 참여자 및 중복신청자(1인당 1회만 신청가능)는 추후 경력개발센터 프로그램 참여가 제한됩니다.
3.1 참여희망하는 조가 여러 게시물에 나눠져 있는 경우, 신청은 하나의 게시물에서 해주시고 신청시 작성하는 '참여희망하는조'에 원하는 조를 기입해주시면 되겠습니다.

4. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다.


",22조~27조_현직 교우와 함께하는 실무과제형 취업스터디 4기접수기간                                        2020.01.17 10시~ 2020.01.20 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.03 10시~ 2020.02.28 09시진행장소추후 협의신청 / 정원38명/40명접수시 필요항목프로그램 홍보물의 안내 및 유의사항 등을 정확하게 확인하였습니까? 불성실 참여자는 다른 학생 및 교우에게 피해를 줄 수 있습니다. 책임감을 가지고 성실하게 참여하실 준비가 되셨습니까? [참여희망하는 조] 1지망(숫자만 기입) [참여희망하는 조] 2지망(숫자만 기입)[참여희망하는 조] 3지망(숫자만 기입),https://job.korea.ac.kr/repository/uploadfiles/editor/01/6c787bc2-a397-4f46-bd0a-830f05f82fd1.png,취업
263,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=262,16조~21조_현직 교우와 함께하는 실무과제형 취업스터디 4기,"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 4기'
16조~21조 신청페이지입니다.

1. 해당 프로그램은 학생들과 교우가 함께 진행되는 프로그램입니다. 하단의 상세내용 등을 정확하게 확인한 후 신중하게 신청하시기 바랍니다.
   
2. 참여하실 조는 추후 개별안내 드립니다. 신청순서 등을 고려하여 편성하기 때문에 후순위의 조로 편성될 수도 있습니다.

3. 불성실 참여자 및 중복신청자(1인당 1회만 신청가능)는 추후 경력개발센터 프로그램 참여가 제한됩니다.
3.1 참여희망하는 조가 여러 게시물에 나눠져 있는 경우, 신청은 하나의 게시물에서 해주시고 신청시 작성하는 '참여희망하는조'에 원하는 조를 기입해주시면 되겠습니다.

4. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다.


",16조~21조_현직 교우와 함께하는 실무과제형 취업스터디 4기접수기간                                        2020.01.17 10시~ 2020.01.20 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.03 10시~ 2020.02.28 09시진행장소추후 협의신청 / 정원43명/45명접수시 필요항목프로그램 홍보물의 안내 및 유의사항 등을 정확하게 확인하였습니까? 불성실 참여자는 다른 학생 및 교우에게 피해를 줄 수 있습니다. 책임감을 가지고 성실하게 참여하실 준비가 되셨습니까? [참여희망하는 조] 1지망(숫자만 기입) [참여희망하는 조] 2지망(숫자만 기입)[참여희망하는 조] 3지망(숫자만 기입),https://job.korea.ac.kr/repository/uploadfiles/editor/01/6c787bc2-a397-4f46-bd0a-830f05f82fd1.png,취업
264,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=261,11조~15조_현직 교우와 함께하는 실무과제형 취업스터디 4기,"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 4기'
11조~15조 신청페이지입니다.

1. 해당 프로그램은 학생들과 교우가 함께 진행되는 프로그램입니다. 하단의 상세내용 등을 정확하게 확인한 후 신중하게 신청하시기 바랍니다.
   
2. 참여하실 조는 추후 개별안내 드립니다. 신청순서 등을 고려하여 편성하기 때문에 후순위의 조로 편성될 수도 있습니다.

3. 불성실 참여자 및 중복신청자(1인당 1회만 신청가능)는 추후 경력개발센터 프로그램 참여가 제한됩니다.
3.1 참여희망하는 조가 여러 게시물에 나눠져 있는 경우, 신청은 하나의 게시물에서 해주시고 신청시 작성하는 '참여희망하는조'에 원하는 조를 기입해주시면 되겠습니다.

4. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다.


",11조~15조_현직 교우와 함께하는 실무과제형 취업스터디 4기접수기간                                        2020.01.17 10시~ 2020.01.20 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.03 10시~ 2020.02.28 09시진행장소추후 협의신청 / 정원35명/35명접수시 필요항목프로그램 홍보물의 안내 및 유의사항 등을 정확하게 확인하였습니까? 불성실 참여자는 다른 학생 및 교우에게 피해를 줄 수 있습니다. 책임감을 가지고 성실하게 참여하실 준비가 되셨습니까? [참여희망하는 조] 1지망(숫자만 기입) [참여희망하는 조] 2지망(숫자만 기입)[참여희망하는 조] 3지망(숫자만 기입),https://job.korea.ac.kr/repository/uploadfiles/editor/01/6c787bc2-a397-4f46-bd0a-830f05f82fd1.png,취업
265,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=260,6조~10조_현직 교우와 함께하는 실무과제형 취업스터디 4기,"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 4기'
6조~10조 신청페이지입니다.

1. 해당 프로그램은 학생들과 교우가 함께 진행되는 프로그램입니다. 하단의 상세내용 등을 정확하게 확인한 후 신중하게 신청하시기 바랍니다.
   
2. 참여하실 조는 추후 개별안내 드립니다. 신청순서 등을 고려하여 편성하기 때문에 후순위의 조로 편성될 수도 있습니다.

3. 불성실 참여자 및 중복신청자(1인당 1회만 신청가능)는 추후 경력개발센터 프로그램 참여가 제한됩니다.
3.1 참여희망하는 조가 여러 게시물에 나눠져 있는 경우, 신청은 하나의 게시물에서 해주시고 신청시 작성하는 '참여희망하는조'에 원하는 조를 기입해주시면 되겠습니다.

4. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다.


",6조~10조_현직 교우와 함께하는 실무과제형 취업스터디 4기접수기간                                        2020.01.17 10시~ 2020.01.20 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.03 10시~ 2020.02.28 09시진행장소추후 협의신청 / 정원35명/35명접수시 필요항목불성실 참여자는 다른 학생 및 교우에게 피해를 줄 수 있습니다. 책임감을 가지고 성실하게 참여하실 준비가 되셨습니까? 불성실 참여자는 다른 학생 및 교우에게 피해를 줄 수 있습니다. 책임감을 가지고 성실하게 참여하실 준비가 되셨습니까? [참여희망하는 조] 1지망(숫자만 기입) [참여희망하는 조] 2지망(숫자만 기입)[참여희망하는 조] 3지망(숫자만 기입),https://job.korea.ac.kr/repository/uploadfiles/editor/01/6c787bc2-a397-4f46-bd0a-830f05f82fd1.png,취업
266,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=259,1조~5조_현직 교우와 함께하는 실무과제형 취업스터디 4기,"
본 페이지는 '현직 교우와 함께하는 실무과제형 취업스터디 4기'
1조~5조 신청페이지입니다.

1. 해당 프로그램은 학생들과 교우가 함께 진행되는 프로그램입니다. 하단의 상세내용 등을 정확하게 확인한 후 신중하게 신청하시기 바랍니다.
   
2. 참여하실 조는 추후 개별안내 드립니다. 신청순서 등을 고려하여 편성하기 때문에 후순위의 조로 편성될 수도 있습니다.

3. 불성실 참여자 및 중복신청자(1인당 1회만 신청가능)는 추후 경력개발센터 프로그램 참여가 제한됩니다.
3.1 참여희망하는 조가 여러 게시물에 나눠져 있는 경우, 신청은 하나의 게시물에서 해주시고 신청시 작성하는 '참여희망하는조'에 원하는 조를 기입해주시면 되겠습니다.

4. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다.




",1조~5조_현직 교우와 함께하는 실무과제형 취업스터디 4기접수기간                                        2020.01.17 10시~ 2020.01.20 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.03 10시~ 2020.02.28 09시진행장소추후 협의신청 / 정원33명/35명접수시 필요항목프로그램 홍보물의 안내 및 유의사항 등을 정확하게 확인하였습니까? 불성실 참여자는 다른 학생 및 교우에게 피해를 줄 수 있습니다. 책임감을 가지고 성실하게 참여하실 준비가 되셨습니까? [참여희망하는 조] 1지망(숫자만 기입) [참여희망하는 조] 2지망(숫자만 기입)[참여희망하는 조] 3지망(숫자만 기입),https://job.korea.ac.kr/repository/uploadfiles/editor/01/6c787bc2-a397-4f46-bd0a-830f05f82fd1.png,취업
268,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=257,2/6(목)~7(금) 모의외국계기업면접_면접역량 강화클리닉,"
본 페이지는 '2019학년도 동계방학 면접역량 강화클리닉'
모의외국계기업면접(2/6(목)~7(금) 10:00~17:30) 신청페이지입니다.

1. 신청시 참여가능한 회차를 모두 작성해주시기 바랍니다. 참여하실 회차는 개별안내 드립니다.
   
1-1. [중요] 모의일반면접과 모의외국계기업면접은 동시에 진행됩니다. 두 면접에 모두 참여를 희망하는 학생은 참여가능한 회차를 다르게 입력해주시기 바랍니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.

3. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다


","2/6(목)~7(금) 모의외국계기업면접_면접역량 강화클리닉접수기간                                        2020.01.17 10시~ 2020.02.05 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.06 10시~ 2020.02.07 17시진행장소SK미래관 522호신청 / 정원12명/12명접수시 필요항목프로그램 홍보물의 안내 및 유의사항을 확인하였습니까? 모의 외국계기업면접 1차, 2차 중 참여가능한 회차(전체)",https://job.korea.ac.kr/repository/uploadfiles/editor/01/ff1fef47-8ea3-4eb2-8ba5-b831c2c10d17.png,취업
269,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=256,2/6(목)~7(금) 모의일반면접_면접역량 강화클리닉,"
본 페이지는 '2019학년도 동계방학 면접역량 강화클리닉'
 
 
 
모의일반면접(2/6(목)~7(금) 10:00~17:30) 신청페이지입니다.
 
 
 

 
 
 
1. 모의일반면접 신청자는 2.3(월) 10:00~13:00 백주년기념관 국제원격회의실에서 진행되는 '일반면접 대비특강'에 참여해야 합니다. 양해가능한 사유 없이 불참할 경우 참여가 취소됩니다.
 
 
 

 
 
 
2. 신청시 참여가능한 회차를 모두 작성해주시기 바랍니다. 참여하실 회차는 개별안내 드립니다.
 
 
 

 
 
 

 
 
 
2-1. [중요] 모의일반면접과 모의외국계기업면접은 동시에 진행됩니다. 두 면접에 모두 참여를 희망하는 학생은 참여가능한 회차를 다르게 입력해주시기 바랍니다.
 

 
 
 
3. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.
 
 
 

 
 
 
4. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다
 
 
 

 
 
 

","2/6(목)~7(금) 모의일반면접_면접역량 강화클리닉접수기간                                        2020.01.17 10시~ 2020.02.05 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.06 10시~ 2020.02.07 17시진행장소SK미래관 522호신청 / 정원56명/60명접수시 필요항목프로그램 홍보물의 안내 및 유의사항을 확인하였습니까? 모의 일반면접 1차, 2차 중 참여가능한 회차(전체) (조편성 참고용) 희망 산업 (조편성 참고용) 희망 기업(조편성 참고용) 희망 직무",https://job.korea.ac.kr/repository/uploadfiles/editor/01/ff1fef47-8ea3-4eb2-8ba5-b831c2c10d17.png,취업
270,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=255,2/5(수) 모의토론면접_면접역량 강화클리닉,"
본 페이지는 '2019학년도 동계방학 면접역량 강화클리닉'
모의토론면접(2/5(수) 10:00~17:30) 신청페이지입니다.

1. 모의토론면접 신청자는 2.3(월) 14:00~17:00 백주년기념관 국제원격회의실에서 진행되는 'PT/토론면접 대비특강'에 참여해야 합니다. 양해가능한 사유 없이 불참할 경우 참여가 취소됩니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.

3. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다


",2/5(수) 모의토론면접_면접역량 강화클리닉접수기간                                        2020.01.17 10시~ 2020.02.04 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.05 10시~ 2020.02.05 17시진행장소SK미래관 522호신청 / 정원30명/36명접수시 필요항목프로그램 홍보물의 안내 및 유의사항을 확인하였습니까? (조편성 참고용) 희망 산업 (조편성 참고용) 희망 기업 (조편성 참고용) 희망 직무,https://job.korea.ac.kr/repository/uploadfiles/editor/01/ff1fef47-8ea3-4eb2-8ba5-b831c2c10d17.png,취업
271,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=254,2/4(화) 모의PT면접_면접역량 강화클리닉,"
본 페이지는 '2019학년도 동계방학 면접역량 강화클리닉'
모의PT면접(2/4(화) 10:00~17:30) 신청페이지입니다.

1. 모의PT면접 신청자는 2.3(월) 14:00~17:00 백주년기념관 국제원격회의실에서 진행되는 'PT/토론면접 대비특강'에 참여해야 합니다.
    양해가능한 사유 없이 불참할 경우 참여가 취소됩니다.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한됩니다.

3. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다


",2/4(화) 모의PT면접_면접역량 강화클리닉접수기간                                        2020.01.17 10시~ 2020.02.03 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.04 10시~ 2020.02.04 17시진행장소SK미래관 522호신청 / 정원23명/24명접수시 필요항목프로그램 홍보물의 안내 및 유의사항을 확인하였습니까? (조편성 참고용) 희망 산업 (조편성 참고용) 희망 기업 (조편성 참고용) 희망 직무,https://job.korea.ac.kr/repository/uploadfiles/editor/01/ff1fef47-8ea3-4eb2-8ba5-b831c2c10d17.png,취업
272,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=253,2/10(월)~15(토) 동계방학 기업직무적성검사 대비특강,"
본 페이지는 '2019학년도 동계방학 기업직무적성검사 대비특강 신청페이지입니다.
하단의 홍보물에 안내되어 있는 내용을 다시 한 번 확인해주시기 바랍니다.

신청 URL: https://bit.ly/2uGOz9r


",2/10(월)~15(토) 동계방학 기업직무적성검사 대비특강접수기간                                        2020.01.15 10시~ 2020.02.10 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.02.10 12시~ 2020.02.15 18시진행장소과학도서관 강당(5층)신청 / 정원0명/0명접수시 필요항목,https://job.korea.ac.kr/repository/uploadfiles/editor/01/fa636468-146a-48bc-b295-1eb95c36a872.png,취업
273,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=252,1/30(목) 모의PT면접(17:30-20:30),"
본 페이지는 1/30(목) PT면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부파일 확인 해 주세요!

",1/30(목) 모의PT면접(17:30-20:30)접수기간                                        2020.01.25 10시~ 2020.01.30 10시지원마감 접수방법온라인접수선발방법선발세부일정모의PT면접진행일시2020.01.30 17시~ 2020.01.30 20시진행장소4.18기념관 경력개발센터신청 / 정원1명/4명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
274,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=251,1/29(수) 모의토론면접(16:30-19:00),"
본 페이지는 1/29(수) 토론면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부파일 확인 해 주세요!

",1/29(수) 모의토론면접(16:30-19:00)접수기간                                        2020.01.24 10시~ 2020.01.29 10시지원마감 접수방법온라인접수선발방법선발세부일정모의토론면접진행일시2020.01.29 16시~ 2020.01.29 19시진행장소4.18기념관 경력개발센터신청 / 정원4명/6명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
275,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=250,1/28(화) 모의PT면접(15:30-18:30),"
본 페이지는 1/28(화) PT면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부파일 확인 해 주세요!


",1/28(화) 모의PT면접(15:30-18:30)접수기간                                        2020.01.23 10시~ 2020.01.28 10시지원마감 접수방법온라인접수선발방법선발세부일정모의PT면접진행일시2020.01.28 15시~ 2020.01.28 18시진행장소4.18기념관 경력개발센터신청 / 정원2명/4명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
276,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=249,1/23(목) 모의PT면접(17:30-20:30),"
본 페이지는 1/23(목) PT면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부파일 확인 해 주세요!


",1/23(목) 모의PT면접(17:30-20:30)접수기간                                        2020.01.18 10시~ 2020.01.23 10시지원마감 접수방법온라인접수선발방법선발세부일정모의PT면접진행일시2020.01.23 17시~ 2020.01.23 20시진행장소4.18기념관 경력개발센터신청 / 정원3명/4명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
277,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=248,1/22(수) 모의PT면접(16:30-19:30),"
본 페이지는 1/22(수) PT면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부파일 확인 해 주세요!

",1/22(수) 모의PT면접(16:30-19:30)접수기간                                        2020.01.17 10시~ 2020.01.22 10시지원마감 접수방법온라인접수선발방법선발세부일정모의PT면접진행일시2020.01.22 16시~ 2020.01.22 19시진행장소4.18기념관 경력개발센터신청 / 정원4명/4명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
278,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=247,1/21(화) 모의토론면접(15:30-18:00),"
본 페이지는 1/21(화) 토론면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부파일 확인 해 주세요!

",1/21(화) 모의토론면접(15:30-18:00)접수기간                                        2020.01.16 10시~ 2020.01.21 10시지원마감 접수방법온라인접수선발방법선발세부일정모의토론면접진행일시2020.01.21 15시~ 2020.01.21 18시진행장소4.18기념관 경력개발센터신청 / 정원6명/6명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
279,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=246,1/9(목) 모의토론면접(17:30-20:00),"
본 페이지는 1/9(목) 토론면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부파일 확인 해 주세요!

",1/9(목) 모의토론면접(17:30-20:00)접수기간                                        2020.01.04 10시~ 2020.01.09 10시지원마감 접수방법온라인접수선발방법선발세부일정모의토론면접진행일시2020.01.09 17시~ 2020.01.09 20시진행장소4.18기념관 경력개발센터신청 / 정원6명/6명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
280,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=245,1/8(수) 모의PT면접(16:30-19:30),"
본 페이지는 1/8(수) PT면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부 파일 확인 해 주세요!

",1/8(수) 모의PT면접(16:30-19:30)접수기간                                        2020.01.03 10시~ 2020.01.08 10시지원마감 접수방법온라인접수선발방법선발세부일정모의PT면접진행일시2020.01.08 16시~ 2020.01.08 19시진행장소4.18기념관 경력개발센터신청 / 정원4명/4명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
281,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=244,1/7(화) 모의PT면접(15:30-18:30),"
본 페이지는 1/7(화) PT면접 신청 페이지입니다.﻿
신청기간: 각 일정 5일 전 10시 접수오픈(1일전부터 취소불가)
※ 1인당 PT면접 1회, 토론면접 1회(총 2회)만 참가가능(동일유형 중복참가 X)

(3시간 과정: OT-> PT or 토론면접실시-> 피드백->교육 순으로 진행/
전공 및 배경지식과 무관한 주제로 진행되며, 전문 훈련을 받은 커리어코치(재학생)이 진행하는 면접임)

* 자세한 내용은 첨부 파일 확인 해 주세요!

",1/7(화) 모의PT면접(15:30-18:30)접수기간                                        2020.01.02 10시~ 2020.01.07 10시지원마감 접수방법온라인접수선발방법선발세부일정모의PT면접진행일시2020.01.07 15시~ 2020.01.07 18시진행장소4.18기념관 경력개발센터신청 / 정원4명/4명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
282,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=243,1/8(수) 16:00~18:00 IT/빅데이터_직무아카데미 직무특강,"
본 페이지는 '2019학년도 동계방학 직무아카데미_직무특강'
IT/빅데이터(1/8(수) 16:00~18:00) 신청페이지입니다.

* 특강의 내용이 IT에서 IT/빅데이터로 수정되었습니다.(12.27)

1. 상세내용은 첨부파일을 참고해주세요.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한될 수 있습니다.

3. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다.


",1/8(수) 16:00~18:00 IT/빅데이터_직무아카데미 직무특강접수기간                                        2019.12.23 10시~ 2020.01.08 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.01.08 16시~ 2020.01.08 18시진행장소하나스퀘어 강당신청 / 정원71명/150명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
283,https://job.korea.ac.kr/user/recu/program/pgmScheduleView.do?gjobPgmNo=242,1/8(수) 13:00~15:00 생산관리/품질_직무아카데미 직무특강,"
본 페이지는 '2019학년도 동계방학 직무아카데미_직무특강'
생산관리/품질(1/8(수) 13:00~15:00) 신청페이지입니다.

1. 상세내용은 첨부파일을 참고해주세요.

2. 무단불참할 경우 추후 경력개발센터 프로그램 참여가 제한될 수 있습니다.

3. 신청취소는 상단 마이페이지를 통해 해주시기 바랍니다.


",1/8(수) 13:00~15:00 생산관리/품질_직무아카데미 직무특강접수기간                                        2019.12.23 10시~ 2020.01.08 09시지원마감 접수방법온라인접수선발방법선발세부일정진행일시2020.01.08 13시~ 2020.01.08 15시진행장소하나스퀘어 강당신청 / 정원83명/150명접수시 필요항목,/html/script/css/fileupload/img/i_large_loading.gif,취업
